Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2022-09-01 00:00:00-04:00,22.056520382334615,22.867769049399755,20.092696161240298,20.19905662536621,11522600,0.0,0.0,0.0
2022-09-02 00:00:00-04:00,19.415848626297084,21.82349099777284,19.406179157624983,21.4560604095459,12432700,0.0,0.0,0.0
2022-09-06 00:00:00-04:00,21.282013776455038,23.475965143883165,21.272344307730922,23.32222557067871,11908500,0.0,0.0,0.0
2022-09-07 00:00:00-04:00,23.44792546153761,23.54461830652019,20.30541998731092,20.3537654876709,11582600,0.0,0.0,0.0
2022-09-08 00:00:00-04:00,20.75987343007488,20.75987343007488,18.446989268412676,18.458593368530273,16215300,0.0,0.0,0.0
2022-09-09 00:00:00-04:00,18.12016940827324,18.593962309613627,17.569022601494886,18.081493377685547,14686700,0.0,0.0,0.0
2022-09-12 00:00:00-04:00,17.907446566553254,18.739000586028137,17.62703750766036,17.65604591369629,14064600,0.0,0.0,0.0
2022-09-13 00:00:00-04:00,19.145111758314815,20.682522454778656,18.768011647799742,20.382776260375977,16823400,0.0,0.0,0.0
2022-09-14 00:00:00-04:00,20.276410720298074,21.117636038415576,19.406178840900257,19.70592498779297,12575900,0.0,0.0,0.0
2022-09-15 00:00:00-04:00,19.996004333278528,20.17972055408489,18.390909379107438,18.913047790527344,14952400,0.0,0.0,0.0
2022-09-16 00:00:00-04:00,19.763942809270894,21.514076126052895,19.618904462666887,20.827560424804688,15625800,0.0,0.0,0.0
2022-09-19 00:00:00-04:00,21.427053562647437,23.0514875325091,21.224000238546083,21.68812370300293,12112900,0.0,0.0,0.0
2022-09-20 00:00:00-04:00,22.33596359131161,22.664718175893153,21.195958408403158,21.78481674194336,11128300,0.0,0.0,0.0
2022-09-21 00:00:00-04:00,21.523743547121526,24.221462438914116,21.223997413425117,24.105432510375977,11327000,0.0,0.0,0.0
2022-09-22 00:00:00-04:00,24.714597545224702,26.126308722158473,24.41485137151256,25.043352127075195,9396700,0.0,0.0,0.0
2022-09-23 00:00:00-04:00,25.942590708272313,28.01664471882235,25.642844555175216,26.53241539001465,10037800,0.0,0.0,0.0
2022-09-26 00:00:00-04:00,26.76447784537286,28.224534464839692,24.656581558252036,28.147180557250977,9758900,0.0,0.0,0.0
2022-09-27 00:00:00-04:00,26.51307564543192,27.093230840797805,24.84996580669474,25.720197677612305,12416200,0.0,0.0,0.0
2022-09-28 00:00:00-04:00,23.86370249279227,24.05708633111084,21.19499003219064,21.736467361450195,16921000,0.0,0.0,0.0
2022-09-29 00:00:00-04:00,22.51871100247751,24.695260017499436,22.219931227665995,23.573625564575195,15196800,0.0,0.0,0.0
2022-09-30 00:00:00-04:00,23.67998595399646,23.867569584019176,20.692188449097287,23.148178100585938,16131300,0.0,0.0,0.0
2022-10-03 00:00:00-04:00,21.823489787154355,23.679985251172695,21.32068850967257,22.597030639648438,11130900,0.0,0.0,0.0
2022-10-04 00:00:00-04:00,21.34969775335815,21.514075029602015,20.063687948954687,20.083026885986328,13083700,0.0,0.0,0.0
2022-10-05 00:00:00-04:00,21.030613014776087,21.99753775108763,19.918649936870324,20.276411056518555,15553700,0.0,0.0,0.0
2022-10-06 00:00:00-04:00,20.66318296046767,21.06445577739082,19.734934230602605,20.3537654876709,14625900,0.0,0.0,0.0
2022-10-07 00:00:00-04:00,21.139875554881417,23.08049339807105,20.991934349567124,23.00313949584961,17328800,0.0,0.0,0.0
2022-10-10 00:00:00-04:00,23.081459520751398,24.733933459388275,23.003139225896785,24.250471115112305,12325100,0.0,0.0,0.0
2022-10-11 00:00:00-04:00,24.44385920686345,25.526813932307384,21.852500490300038,23.68965721130371,16247800,0.0,0.0,0.0
2022-10-12 00:00:00-04:00,23.534948950352362,24.9659971613103,22.896778752377532,23.23520278930664,10701300,0.0,0.0,0.0
2022-10-13 00:00:00-04:00,25.120706441636607,25.36243764722032,21.784816911138982,22.0942325592041,12692400,0.0,0.0,0.0
2022-10-14 00:00:00-04:00,21.37870726283904,24.006807342777503,20.52781243213455,23.92171859741211,10682800,0.0,0.0,0.0
2022-10-17 00:00:00-04:00,22.655047352531707,23.153013012243328,20.943590089947694,21.320690155029297,10099200,0.0,0.0,0.0
2022-10-18 00:00:00-04:00,19.879970994408602,21.543082631865946,19.512540425820628,20.875904083251953,11061700,0.0,0.0,0.0
2022-10-19 00:00:00-04:00,21.57209098723549,24.482534750721967,21.436722110321625,24.037750244140625,10405700,0.0,0.0,0.0
2022-10-20 00:00:00-04:00,24.066756730579936,24.709762582410757,22.32629289707811,24.41485023498535,9598800,0.0,0.0,0.0
2022-10-21 00:00:00-04:00,24.04742012355302,25.0916988136363,22.26827837833519,22.41331672668457,10942300,0.0,0.0,0.0
2022-10-24 00:00:00-04:00,22.084560923586263,24.269811029042355,21.852499210298344,22.751739501953125,8572400,0.0,0.0,0.0
2022-10-25 00:00:00-04:00,22.37463752412449,22.471330365381014,20.286080267738825,20.93391990661621,11176000,0.0,0.0,0.0
2022-10-26 00:00:00-04:00,20.740534754517288,20.88557308508307,18.081491931849044,19.87997055053711,20197800,0.0,0.0,0.0
2022-10-27 00:00:00-04:00,19.232131920547573,20.827559169847696,18.874370810098625,20.57615852355957,10262700,0.0,0.0,0.0
2022-10-28 00:00:00-04:00,20.402113181831208,20.943590541042788,18.32322527827122,18.468263626098633,10432100,0.0,0.0,0.0
2022-10-31 00:00:00-04:00,18.77767813791759,19.691421703320596,18.376403493834236,19.493202209472656,9049600,0.0,0.0,0.0
2022-11-01 00:00:00-04:00,18.7776783266663,19.270810160180528,18.091160809485196,19.000070571899414,10396100,0.0,0.0,0.0
2022-11-02 00:00:00-04:00,18.95172495283613,20.18938741880907,17.485866348797497,20.131372451782227,16069800,0.0,0.0,0.0
2022-11-03 00:00:00-04:00,20.962929179047254,21.417383154202362,19.30948687355557,20.566490173339844,10837100,0.0,0.0,0.0
2022-11-04 00:00:00-04:00,19.754271300403257,22.5776914101766,19.570555096735617,21.10796546936035,12326400,0.0,0.0,0.0
2022-11-07 00:00:00-05:00,21.069289674402903,22.016875418717667,20.59549495798305,21.794483184814453,8451500,0.0,0.0,0.0
2022-11-08 00:00:00-05:00,21.504408048151024,21.978200994646897,20.01534476548725,21.1756534576416,9742000,0.0,0.0,0.0
2022-11-09 00:00:00-05:00,21.678452959402705,23.360901802364165,21.340028928196425,23.254539489746094,8566200,0.0,0.0,0.0
2022-11-10 00:00:00-05:00,20.131375012340236,20.67768806709566,17.578694007326863,17.917118072509766,13926200,0.0,0.0,0.0
2022-11-11 00:00:00-05:00,18.168516336299522,18.332891767865977,16.2926818670032,16.87283706665039,13688000,0.0,0.0,0.0
2022-11-14 00:00:00-05:00,17.027545269029826,17.346630359599228,16.128304965353536,17.278945922851562,17212000,0.0,0.0,0.0
2022-11-15 00:00:00-05:00,16.166980507325803,18.086326649221373,15.780210991698398,17.41431427001953,18192800,0.0,0.0,0.0
2022-11-16 00:00:00-05:00,17.598030636737487,18.990400905275422,17.249937147471734,18.903377532958984,12290900,0.0,0.0,0.0
2022-11-17 00:00:00-05:00,19.591828365367917,20.339261887579276,19.111267017354507,19.570556640625,11393000,0.0,0.0,0.0
2022-11-18 00:00:00-05:00,18.651980455230554,19.667250767213577,18.545618136051537,19.232133865356445,9349500,0.0,0.0,0.0
2022-11-21 00:00:00-05:00,19.4738646849903,20.290917313059495,19.28048083350268,20.054019927978516,8364900,0.0,0.0,0.0
2022-11-22 00:00:00-05:00,19.667250429044984,20.982268737146377,19.145110155794367,19.25147247314453,8279100,0.0,0.0,0.0
2022-11-23 00:00:00-05:00,19.2127972268092,19.686590173263824,18.44892572414418,19.26114273071289,7943600,0.0,0.0,0.0
2022-11-25 00:00:00-05:00,19.34816565393925,19.947658002872732,18.98073319364596,19.232133865356445,4391800,0.0,0.0,0.0
2022-11-28 00:00:00-05:00,19.522211515382953,20.474631154499054,18.666482877325244,20.189388275146484,8044900,0.0,0.0,0.0
2022-11-29 00:00:00-05:00,20.131374565990193,20.392444711422545,19.338496504392154,20.015344619750977,9298100,0.0,0.0,0.0
2022-11-30 00:00:00-05:00,19.338493040742144,19.71752769614398,17.15324310582679,17.259605407714844,12764100,0.0,0.0,0.0
2022-12-01 00:00:00-05:00,17.153245186434376,18.021544322726946,16.97919843287466,17.56902313232422,9575000,0.0,0.0,0.0
2022-12-02 00:00:00-05:00,18.245871465841805,18.31355590556665,15.857566071614146,15.954258918762207,14583200,0.0,0.0,0.0
2022-12-05 00:00:00-05:00,16.12830423699564,17.98479972854037,16.031611398467398,17.481998443603516,13220600,0.0,0.0,0.0
2022-12-06 00:00:00-05:00,17.878437969646203,19.210860493431824,17.801084065305474,18.951725006103516,13549400,0.0,0.0,0.0
2022-12-07 00:00:00-05:00,18.680986671137788,19.08709515721742,18.11050089678157,18.61330223083496,10552300,0.0,0.0,0.0
2022-12-08 00:00:00-05:00,18.18785338715866,19.22246253794592,17.772075464297423,18.265207290649414,10600400,0.0,0.0,0.0
2022-12-09 00:00:00-05:00,18.613302174020482,19.667250340765772,18.44892488624564,19.628572463989258,8724300,0.0,0.0,0.0
2022-12-12 00:00:00-05:00,19.5705571549871,20.16038185580046,18.091161590571478,18.20719337463379,9344200,0.0,0.0,0.0
2022-12-13 00:00:00-05:00,16.635940905970536,18.37157097443068,16.524744776647346,17.33696174621582,12549200,0.0,0.0,0.0
