Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2023-10-27 00:00:00-04:00,183.75999450683594,186.36000061035156,183.47000122070312,186.14999389648438,14102800,0.0,0.0,0.0
2023-10-30 00:00:00-04:00,185.5399932861328,185.6999969482422,184.72999572753906,185.10000610351562,8756400,0.0,0.0,0.0
2023-10-31 00:00:00-04:00,185.0800018310547,186.2100067138672,183.5,184.08999633789062,10104600,0.0,0.0,0.0
2023-11-01 00:00:00-04:00,183.91000366210938,185.0,182.6699981689453,183.50999450683594,9048600,0.0,0.0,0.0
2023-11-02 00:00:00-04:00,184.1300048828125,184.27999877929688,183.5,184.1199951171875,7343700,0.0,0.0,0.0
2023-11-03 00:00:00-04:00,184.47999572753906,185.47000122070312,184.35000610351562,184.7899932861328,8529000,0.0,0.0,0.0
2023-11-06 00:00:00-05:00,184.13999938964844,184.22999572753906,183.33999633789062,183.35000610351562,8274700,0.0,0.0,0.0
2023-11-07 00:00:00-05:00,182.25,182.64999389648438,181.75,182.58999633789062,6795800,0.0,0.0,0.0
2023-11-08 00:00:00-05:00,182.00999450683594,182.07000732421875,180.57000732421875,180.77000427246094,6738300,0.0,0.0,0.0
2023-11-09 00:00:00-05:00,180.97999572753906,182.27999877929688,180.88999938964844,181.49000549316406,6412417,0.0,0.0,0.0
